Incident ID,Date,State,City,Attack,Severity,Sector,Financial Loss,Affected Users,Source,Status
CR08294,22-02-2024,Goa,Panaji,Phishing,Medium,E-commerce,219096,26886,Organization,Open
CR08295,31-12-2024,Ladakh,Leh,DDoS,High,Education,2168216,14708,News,Open
CR08296,23-04-2026,Chandigarh,Chandigarh,Data Breach,High,IT,4575894,13044,CERT-In,Open
CR08297,25-02-2025,Uttarakhand,Haridwar,Data Breach,Medium,Government,1114418,43032,Organization,Investigating
CR08298,08-12-2024,Himachal Pradesh,Shimla,Phishing,High,Education,4179710,38202,CERT-In,Open
CR08299,08-08-2024,Goa,Panaji,Online Fraud,Critical,Corporate,2926249,7053,News,Resolved
CR08300,17-09-2024,Uttarakhand,Haridwar,Ransomware,Critical,Government,1539420,5924,CERT-In,Investigating
CR08301,14-08-2025,Punjab,Chandigarh,Ransomware,Medium,E-commerce,4130752,15921,User Report,Investigating
CR08302,19-10-2025,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Data Breach,Medium,E-commerce,298236,25644,Organization,Investigating
CR08303,02-06-2024,Manipur,Imphal,Ransomware,Medium,Personal,944313,1852,News,Open
CR08304,31-10-2024,Manipur,Imphal,Data Breach,Low,IT,1512511,6453,CERT-In,Investigating
CR08305,06-03-2026,Nagaland,Kohima,Online Fraud,High,Healthcare,3606010,10211,Organization,Investigating
CR08306,05-11-2024,Goa,Margao,Phishing,High,Banking,922041,19059,CERT-In,Resolved
CR08307,28-02-2025,Odisha,Bhubaneswar,Identity Theft,Low,IT,621950,41187,News,Investigating
CR08308,06-02-2025,Nagaland,Kohima,Ransomware,Low,Government,2337936,41093,Organization,Open
CR08309,25-07-2026,Punjab,Ludhiana,Phishing,High,Corporate,1293408,34927,CERT-In,Investigating
CR08310,09-05-2026,Nagaland,Dimapur,Phishing,High,IT,2928734,35370,News,Investigating
CR08311,10-06-2024,Andhra Pradesh,Visakhapatnam,Online Fraud,Low,E-commerce,2255326,39209,CERT-In,Investigating
CR08312,06-06-2025,Andhra Pradesh,Visakhapatnam,Ransomware,Low,IT,2271898,34863,Organization,Resolved
CR08313,20-07-2024,Haryana,Gurugram,Data Breach,Medium,Healthcare,1965598,36352,News,Investigating
CR08314,11-04-2024,Odisha,Cuttack,DDoS,Low,Healthcare,3346524,17642,Organization,Investigating
CR08315,21-03-2026,Ladakh,Leh,Identity Theft,Critical,Education,2234049,17209,Organization,Investigating
CR08316,21-09-2025,Uttarakhand,Dehradun,Online Fraud,High,Corporate,2268964,25388,News,Open
CR08317,15-08-2024,Dadra and Nagar Haveli and Daman and Diu,Daman,Online Fraud,Critical,IT,4052014,296,User Report,Investigating
CR08318,07-07-2024,Telangana,Hyderabad,Ransomware,High,Government,2611024,11446,CERT-In,Open
CR08319,29-12-2025,Nagaland,Kohima,DDoS,Critical,Education,1216722,38240,CERT-In,Open
CR08320,18-12-2024,Puducherry,Puducherry,DDoS,Low,E-commerce,1490853,30169,CERT-In,Investigating
CR08321,26-04-2026,Gujarat,Vadodara,DDoS,Critical,Education,3220012,18048,User Report,Investigating
CR08322,20-06-2025,Nagaland,Kohima,Ransomware,High,Healthcare,2076828,12574,User Report,Open
CR08323,04-07-2025,Assam,Guwahati,Phishing,High,Healthcare,2039638,1982,User Report,Investigating
CR08324,11-10-2024,Jharkhand,Ranchi,Phishing,High,E-commerce,1579463,9948,User Report,Open
CR08325,29-06-2026,Mizoram,Aizawl,Phishing,High,Government,2440368,30899,User Report,Open
CR08326,27-05-2024,Meghalaya,Shillong,Malware,Low,Education,1694883,40078,CERT-In,Investigating
CR08327,08-10-2024,Jharkhand,Ranchi,Malware,Medium,IT,3174898,4120,CERT-In,Open
CR08328,25-05-2024,Arunachal Pradesh,Naharlagun,Online Fraud,High,Personal,3433152,6525,CERT-In,Open
CR08329,08-01-2026,Arunachal Pradesh,Itanagar,Malware,Medium,Personal,4623575,15410,CERT-In,Resolved
CR08330,15-08-2025,Andhra Pradesh,Vijayawada,DDoS,Low,Banking,4720118,44847,User Report,Investigating
CR08331,21-04-2024,Andhra Pradesh,Guntur,Phishing,Critical,Banking,3426267,7906,User Report,Resolved
CR08332,02-01-2025,Mizoram,Aizawl,Phishing,Medium,Corporate,4642163,15497,User Report,Investigating
CR08333,25-03-2024,Odisha,Cuttack,DDoS,Medium,E-commerce,1521104,44265,User Report,Open
CR08334,01-11-2025,Mizoram,Aizawl,Online Fraud,Low,Healthcare,4914065,22470,Organization,Investigating
CR08335,16-09-2025,Uttarakhand,Haridwar,Malware,Critical,Banking,2743869,45409,CERT-In,Investigating
CR08336,04-12-2025,Rajasthan,Jodhpur,DDoS,High,IT,3283911,24148,User Report,Resolved
CR08337,11-09-2024,Nagaland,Dimapur,Identity Theft,Critical,Government,4346600,47020,Organization,Resolved
CR08338,09-01-2024,Himachal Pradesh,Shimla,Ransomware,Medium,E-commerce,3300673,639,Organization,Resolved
CR08339,07-10-2024,Kerala,Kochi,Data Breach,High,IT,1752788,3779,News,Open
CR08340,25-04-2025,Chhattisgarh,Raipur,Malware,Critical,Government,2825398,10845,CERT-In,Investigating
CR08341,28-06-2024,Haryana,Faridabad,Phishing,Medium,E-commerce,4941476,46134,Organization,Investigating
CR08342,11-03-2026,Maharashtra,Mumbai,Ransomware,Medium,IT,1304954,2588,User Report,Resolved
CR08343,20-07-2024,West Bengal,Durgapur,Data Breach,Low,Banking,510340,2259,CERT-In,Resolved
CR08344,28-12-2025,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Data Breach,Critical,Personal,1268392,47698,CERT-In,Investigating
CR08345,26-12-2024,Mizoram,Aizawl,Ransomware,Critical,Banking,2182459,45884,CERT-In,Resolved
CR08346,21-05-2026,Andhra Pradesh,Vijayawada,Online Fraud,Critical,Personal,2368391,26132,Organization,Investigating
CR08347,06-02-2024,Gujarat,Rajkot,DDoS,Medium,E-commerce,3642376,480,News,Open
CR08348,30-01-2026,Meghalaya,Shillong,Ransomware,High,E-commerce,171888,29101,News,Open
CR08349,26-02-2026,Rajasthan,Jodhpur,Identity Theft,High,Personal,132706,18647,User Report,Resolved
CR08350,08-09-2024,West Bengal,Durgapur,DDoS,Low,Banking,3484155,9934,User Report,Investigating
CR08351,26-10-2025,Tamil Nadu,Madurai,Online Fraud,Critical,E-commerce,1020583,27028,User Report,Investigating
CR08352,18-11-2025,Nagaland,Kohima,Malware,Low,E-commerce,925139,39833,CERT-In,Resolved
CR08353,12-12-2025,Chandigarh,Chandigarh,Identity Theft,Critical,Personal,4949341,35680,News,Open
CR08354,04-01-2024,Tamil Nadu,Chennai,Malware,Medium,IT,2908982,13954,Organization,Open
CR08355,18-02-2026,Telangana,Hyderabad,Identity Theft,Low,Education,2385098,30656,News,Open
CR08356,07-06-2025,Telangana,Warangal,Ransomware,Low,Education,677413,9621,User Report,Open
CR08357,23-04-2026,Madhya Pradesh,Gwalior,Ransomware,Low,E-commerce,1356844,34363,CERT-In,Resolved
CR08358,03-09-2025,Tripura,Agartala,Data Breach,Critical,Personal,1963062,27046,CERT-In,Resolved
CR08359,28-09-2025,Maharashtra,Pune,Data Breach,Low,Corporate,318611,38449,User Report,Open
CR08360,21-02-2026,Chhattisgarh,Bilaspur,Identity Theft,Medium,E-commerce,3474766,34832,News,Resolved
CR08361,31-07-2024,Andaman and Nicobar Islands,Port Blair,DDoS,Medium,Corporate,3456664,24268,Organization,Open
CR08362,21-11-2025,Telangana,Warangal,Online Fraud,Critical,Banking,3984072,30623,User Report,Investigating
CR08363,04-01-2024,Jharkhand,Jamshedpur,Online Fraud,High,Banking,2191624,40547,Organization,Investigating
CR08364,24-12-2025,Uttar Pradesh,Kanpur,Malware,Critical,IT,739306,498,News,Investigating
CR08365,02-08-2025,Andhra Pradesh,Vijayawada,Identity Theft,Critical,E-commerce,4458946,22727,News,Resolved
CR08366,28-07-2026,Lakshadweep,Kavaratti,Malware,Critical,Corporate,3498598,21666,News,Resolved
CR08367,17-05-2026,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Phishing,Critical,Personal,4559231,37479,User Report,Investigating
CR08368,09-06-2026,Karnataka,Mysuru,Identity Theft,Low,Healthcare,2269323,13349,Organization,Resolved
CR08369,23-07-2025,Sikkim,Gangtok,Data Breach,Medium,Education,554280,3931,CERT-In,Resolved
CR08370,10-11-2024,Telangana,Warangal,Identity Theft,Medium,Healthcare,729851,40369,User Report,Investigating
CR08371,15-10-2024,Chhattisgarh,Bilaspur,Malware,Critical,Government,2050660,16934,User Report,Investigating
CR08372,26-01-2024,Manipur,Imphal,Ransomware,High,IT,522028,42017,CERT-In,Resolved
CR08373,09-09-2025,Chandigarh,Chandigarh,Data Breach,Low,Healthcare,441900,48723,CERT-In,Open
CR08374,21-07-2026,Maharashtra,Nashik,Ransomware,Medium,E-commerce,2635639,10398,CERT-In,Open
CR08375,11-06-2026,Haryana,Faridabad,Online Fraud,Low,E-commerce,1911075,30565,CERT-In,Investigating
CR08376,02-07-2024,Puducherry,Puducherry,Phishing,Medium,Healthcare,1196235,3365,Organization,Resolved
CR08377,05-06-2026,Puducherry,Puducherry,DDoS,Medium,Education,3299689,42316,User Report,Resolved
CR08378,29-01-2026,Tamil Nadu,Chennai,DDoS,High,Healthcare,1444903,36549,CERT-In,Resolved
CR08379,15-04-2024,Tripura,Agartala,Malware,Medium,Government,3347377,41587,CERT-In,Resolved
CR08380,09-11-2024,Himachal Pradesh,Dharamshala,Malware,Critical,Healthcare,2582280,9986,News,Resolved
CR08381,20-03-2025,Gujarat,Rajkot,Online Fraud,Low,E-commerce,3408664,9269,User Report,Open
CR08382,18-09-2025,Nagaland,Dimapur,DDoS,Low,Personal,469897,48554,News,Open
CR08383,28-07-2025,Mizoram,Aizawl,DDoS,Low,Government,1872220,36350,User Report,Resolved
CR08384,26-07-2026,Maharashtra,Nashik,Phishing,Medium,Government,3891954,6795,CERT-In,Investigating
CR08385,27-08-2024,Karnataka,Mysuru,Ransomware,High,Education,2377483,11335,CERT-In,Investigating
CR08386,11-06-2024,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Identity Theft,Medium,Education,1133034,36065,News,Open
CR08387,15-08-2024,Delhi,New Delhi,Online Fraud,High,Healthcare,969680,25168,User Report,Investigating
CR08388,05-12-2024,Telangana,Hyderabad,Phishing,Medium,Corporate,3183867,4910,User Report,Resolved
CR08389,23-07-2024,Lakshadweep,Kavaratti,Online Fraud,High,Government,2841885,752,News,Resolved
CR08390,21-12-2025,Andhra Pradesh,Visakhapatnam,Malware,Low,Personal,3122034,35748,CERT-In,Open
CR08391,25-01-2026,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Malware,Medium,Personal,2045846,47024,Organization,Investigating
CR08392,23-01-2024,Kerala,Thiruvananthapuram,Identity Theft,High,Corporate,3073485,48941,CERT-In,Open
CR08393,24-10-2025,Mizoram,Aizawl,Ransomware,Medium,E-commerce,3277868,24788,User Report,Open
CR08394,28-11-2024,Gujarat,Vadodara,DDoS,Critical,Banking,1711070,40032,News,Investigating
CR08395,08-03-2026,Manipur,Imphal,Online Fraud,Medium,IT,4885781,44236,CERT-In,Investigating
CR08396,22-02-2025,Lakshadweep,Kavaratti,Malware,Medium,Government,1444170,23425,CERT-In,Resolved
CR08397,13-11-2025,Kerala,Kozhikode,Online Fraud,Medium,IT,3188635,6701,Organization,Resolved
CR08398,10-12-2025,Telangana,Hyderabad,Online Fraud,Low,Corporate,1666575,32449,Organization,Open
CR08399,06-08-2025,Kerala,Thiruvananthapuram,Ransomware,Medium,Government,1711829,35898,News,Open
CR08400,03-09-2024,Dadra and Nagar Haveli and Daman and Diu,Daman,Data Breach,Medium,Healthcare,4136384,36570,CERT-In,Open
CR08401,07-05-2025,Uttar Pradesh,Noida,Phishing,Critical,Government,149745,11343,User Report,Open
CR08402,08-03-2025,Maharashtra,Pune,Phishing,High,Personal,2191336,6900,News,Open
CR08403,05-12-2024,Jharkhand,Ranchi,Phishing,High,Personal,2033430,31754,User Report,Investigating
CR08404,24-07-2024,Ladakh,Leh,Identity Theft,Low,Education,2161628,36383,News,Resolved
CR08405,22-05-2025,Sikkim,Gangtok,Data Breach,Low,Healthcare,4349225,17041,News,Open
CR08406,09-06-2026,Andhra Pradesh,Guntur,Online Fraud,Medium,E-commerce,571112,7140,CERT-In,Resolved
CR08407,01-06-2026,Jharkhand,Ranchi,Data Breach,Low,Personal,1521025,10265,User Report,Resolved
CR08408,23-04-2026,Tripura,Agartala,DDoS,High,Banking,4148541,40895,Organization,Open
CR08409,13-09-2025,Karnataka,Mangaluru,Identity Theft,Low,Healthcare,757159,9960,User Report,Resolved
CR08410,20-09-2025,Kerala,Kozhikode,Phishing,Low,Banking,1019122,2253,News,Open
CR08411,21-06-2026,West Bengal,Kolkata,Data Breach,Low,Corporate,4857596,37947,Organization,Open
CR08412,24-03-2024,Goa,Margao,Online Fraud,Medium,Corporate,907820,12621,Organization,Open
CR08413,01-04-2026,Ladakh,Leh,Data Breach,Low,Personal,3203586,30546,User Report,Resolved
CR08414,16-02-2026,Mizoram,Aizawl,Malware,Medium,Banking,2269901,21129,News,Resolved
CR08415,16-02-2024,Telangana,Hyderabad,DDoS,Medium,Corporate,1171472,16766,User Report,Open
CR08416,29-07-2024,Uttar Pradesh,Kanpur,Online Fraud,Low,Education,4291870,5804,CERT-In,Open
CR08417,26-02-2025,Jharkhand,Ranchi,Ransomware,Low,Government,3763261,44089,Organization,Investigating
CR08418,20-08-2024,Andaman and Nicobar Islands,Port Blair,Ransomware,High,Banking,3871824,35253,User Report,Resolved
CR08419,20-09-2025,Delhi,New Delhi,Identity Theft,Medium,IT,1290316,17334,Organization,Resolved
CR08420,01-01-2026,Kerala,Kochi,Online Fraud,High,Education,2472253,18950,News,Resolved
CR08421,06-11-2024,Sikkim,Gangtok,DDoS,High,Corporate,846250,32384,Organization,Open
CR08422,31-05-2024,Telangana,Hyderabad,Data Breach,Critical,Healthcare,2978980,25689,User Report,Resolved
CR08423,13-12-2025,Puducherry,Puducherry,Ransomware,Low,Banking,250201,12620,Organization,Open
CR08424,30-07-2024,Madhya Pradesh,Bhopal,Online Fraud,High,E-commerce,1725718,312,User Report,Open
CR08425,03-06-2026,Lakshadweep,Kavaratti,DDoS,High,E-commerce,3585501,19994,CERT-In,Open
CR08426,28-11-2024,Nagaland,Dimapur,Identity Theft,High,Banking,3332797,48781,User Report,Investigating
CR08427,26-08-2024,Telangana,Hyderabad,Malware,Low,E-commerce,221606,40314,Organization,Investigating
CR08428,04-04-2026,Uttarakhand,Dehradun,DDoS,Critical,Government,1788591,46378,User Report,Investigating
CR08429,25-03-2025,Andhra Pradesh,Visakhapatnam,Malware,High,Healthcare,1523783,13534,News,Resolved
CR08430,29-08-2024,Manipur,Imphal,Online Fraud,Critical,Education,4595087,27494,News,Investigating
CR08431,21-04-2024,Assam,Silchar,Phishing,High,Banking,3820635,18114,CERT-In,Open
CR08432,28-05-2025,Uttarakhand,Haridwar,Ransomware,Low,E-commerce,570446,46075,CERT-In,Open
CR08433,08-10-2024,Meghalaya,Shillong,Online Fraud,Critical,E-commerce,3275811,7410,Organization,Investigating
CR08434,09-04-2026,Kerala,Thiruvananthapuram,Data Breach,Critical,Healthcare,3764865,16717,User Report,Open
CR08435,01-07-2025,Jharkhand,Ranchi,Phishing,Medium,Banking,604882,46483,CERT-In,Investigating
CR08436,10-09-2024,Puducherry,Puducherry,Identity Theft,Low,Education,1847596,43593,News,Investigating
CR08437,04-07-2024,Maharashtra,Pune,Phishing,Medium,Personal,3756600,25222,User Report,Resolved
CR08438,21-03-2024,Andaman and Nicobar Islands,Port Blair,Phishing,High,Corporate,770977,42565,News,Resolved
CR08439,14-05-2025,Rajasthan,Jodhpur,DDoS,Critical,IT,3808620,19966,Organization,Resolved
CR08440,25-01-2025,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Online Fraud,Critical,Banking,4231416,23567,CERT-In,Resolved
CR08441,18-05-2024,Jharkhand,Jamshedpur,Ransomware,Low,Government,3503265,49371,News,Investigating
CR08442,21-01-2025,Arunachal Pradesh,Naharlagun,Phishing,Medium,IT,69662,1300,CERT-In,Open
CR08443,30-03-2026,Puducherry,Puducherry,Malware,Low,E-commerce,4237523,5282,User Report,Resolved
CR08444,11-02-2026,Maharashtra,Nagpur,Malware,Medium,Education,455738,14586,News,Resolved
CR08445,17-11-2024,Kerala,Thiruvananthapuram,Phishing,Critical,E-commerce,4164759,22050,User Report,Investigating
CR08446,22-01-2024,Manipur,Imphal,Identity Theft,Critical,Education,3615339,12842,News,Investigating
CR08447,06-03-2025,Chhattisgarh,Raipur,Ransomware,High,Personal,2119693,27655,News,Resolved
CR08448,12-06-2025,Assam,Guwahati,Data Breach,Critical,E-commerce,1782082,38845,CERT-In,Investigating
CR08449,30-12-2024,Arunachal Pradesh,Naharlagun,DDoS,Low,Banking,2766454,8018,Organization,Resolved
CR08450,17-07-2024,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Identity Theft,Critical,Government,340553,3367,User Report,Investigating
CR08451,26-08-2025,Jharkhand,Ranchi,Ransomware,Low,E-commerce,2927921,18890,Organization,Open
CR08452,08-07-2026,Assam,Silchar,DDoS,Medium,IT,3251505,19000,User Report,Investigating
CR08453,20-07-2025,Himachal Pradesh,Dharamshala,Online Fraud,Low,E-commerce,4209082,46091,CERT-In,Open
CR08454,17-04-2025,Assam,Dibrugarh,DDoS,Low,Corporate,812169,46186,CERT-In,Resolved
CR08455,04-11-2025,Maharashtra,Pune,Online Fraud,Low,Healthcare,3455042,39411,User Report,Investigating
CR08456,26-11-2025,Mizoram,Aizawl,Identity Theft,High,Personal,3134506,14664,Organization,Resolved
CR08457,29-01-2025,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Malware,Medium,IT,2834602,2854,Organization,Investigating
CR08458,05-05-2025,Jammu and Kashmir,Srinagar,DDoS,Medium,Healthcare,4837457,41142,CERT-In,Open
CR08459,21-05-2026,Karnataka,Bengaluru,Ransomware,High,Banking,1071403,40651,Organization,Resolved
CR08460,29-06-2024,Bihar,Muzaffarpur,Phishing,Low,Personal,1493103,41906,Organization,Open
CR08461,12-07-2025,Haryana,Gurugram,DDoS,High,Healthcare,3851057,32209,CERT-In,Open
CR08462,06-05-2024,Tamil Nadu,Coimbatore,Identity Theft,High,E-commerce,2006064,20718,User Report,Investigating
CR08463,03-04-2024,Meghalaya,Shillong,Online Fraud,Medium,Banking,633591,34660,CERT-In,Resolved
CR08464,20-03-2025,Gujarat,Vadodara,Identity Theft,Low,IT,4058413,24120,User Report,Resolved
CR08465,19-07-2026,Madhya Pradesh,Gwalior,Data Breach,High,Education,2559944,10245,Organization,Open
CR08466,13-08-2024,Uttar Pradesh,Lucknow,Ransomware,Critical,Personal,2578375,46376,CERT-In,Resolved
CR08467,30-10-2025,Assam,Dibrugarh,DDoS,Medium,Healthcare,1143905,24725,User Report,Resolved
CR08468,23-05-2024,Chandigarh,Chandigarh,DDoS,Low,Banking,1249814,14289,User Report,Open
CR08469,30-07-2025,Uttarakhand,Dehradun,Data Breach,High,Personal,3426541,3347,CERT-In,Resolved
CR08470,12-02-2025,Andhra Pradesh,Guntur,Data Breach,High,E-commerce,763747,49284,Organization,Investigating
CR08471,04-08-2025,Bihar,Muzaffarpur,Data Breach,Medium,Banking,4962362,31616,User Report,Open
CR08472,20-04-2024,Maharashtra,Nashik,Identity Theft,High,Healthcare,979827,26891,Organization,Open
CR08473,20-01-2024,Delhi,New Delhi,DDoS,Medium,Banking,4098824,35581,User Report,Resolved
CR08474,24-07-2026,Nagaland,Dimapur,Online Fraud,Low,Government,1292529,16194,User Report,Open
CR08475,17-02-2025,Manipur,Imphal,Identity Theft,Medium,Personal,1515501,1114,CERT-In,Investigating
CR08476,21-02-2025,Meghalaya,Shillong,Data Breach,Medium,Government,3007517,24663,User Report,Open
CR08477,04-08-2024,Kerala,Kochi,DDoS,Medium,Education,2095927,12321,News,Resolved
CR08478,27-01-2025,Madhya Pradesh,Gwalior,DDoS,High,Corporate,1798004,35989,News,Investigating
CR08479,21-09-2024,Himachal Pradesh,Shimla,Phishing,High,Personal,435889,19286,CERT-In,Resolved
CR08480,21-05-2025,Maharashtra,Nagpur,Phishing,Low,E-commerce,3723055,43486,CERT-In,Resolved
CR08481,08-08-2025,Tamil Nadu,Chennai,Malware,Low,Banking,4785612,13634,News,Open
CR08482,11-02-2025,Chhattisgarh,Bilaspur,DDoS,Medium,Banking,913191,9599,Organization,Investigating
CR08483,10-10-2024,Haryana,Panipat,Phishing,High,Education,3024081,12784,News,Investigating
CR08484,24-05-2026,Gujarat,Surat,Phishing,High,Personal,3321325,42816,CERT-In,Investigating
CR08485,24-01-2025,Chhattisgarh,Bilaspur,Online Fraud,High,Government,3223205,20591,Organization,Investigating
CR08486,20-08-2025,Haryana,Panipat,Identity Theft,Medium,Government,3818638,49986,CERT-In,Open
CR08487,04-02-2024,Uttarakhand,Haridwar,Online Fraud,Critical,E-commerce,4808712,28283,User Report,Investigating
CR08488,25-11-2025,Arunachal Pradesh,Naharlagun,Online Fraud,High,Government,4860226,42608,News,Open
CR08489,07-09-2024,Uttarakhand,Haridwar,Online Fraud,Critical,Government,4953233,11342,Organization,Open
CR08490,01-02-2025,Bihar,Patna,Online Fraud,Low,E-commerce,4660772,49351,User Report,Investigating
CR08491,29-04-2025,Rajasthan,Jodhpur,Online Fraud,Medium,E-commerce,3454177,13986,CERT-In,Open
CR08492,15-05-2025,Tamil Nadu,Coimbatore,Data Breach,Critical,E-commerce,35994,49687,Organization,Open
CR08493,14-03-2025,Telangana,Hyderabad,Phishing,Low,Government,3856699,22679,Organization,Investigating
CR08494,01-09-2024,Assam,Guwahati,Identity Theft,Low,Banking,2999753,7595,CERT-In,Resolved
CR08495,03-04-2026,Telangana,Warangal,Ransomware,High,Corporate,3811955,20422,CERT-In,Open
CR08496,06-07-2025,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Ransomware,Critical,Corporate,3887203,3742,User Report,Open
